Y,X1,X2,X3,X4,X5
3.27,570,3,2,2,0
2.82,539,3,1,1,0
9.04,557,2,1,3,0
7.5,335,5,2,1,0
6.5,396,3,2,1,1
4.25,640,4,2,8,0
3.45,2117,2,1,1,0
3.2,312,3,1,1,0
8,212,3,2,2,0
7.11,725,3,1,2,0
5.9,1208,2,1,1,1
2.85,568,3,1,2,0
5.01298,578,3,1,4,0
3.85,385,3,2,2,0
4.05,650,4,1,2,0
4.955,635,4,2,5,0
4.15,2127,1,1,0,1
2.8,530,3,2,2,0
4.93,2028,2,1,1,1
8.92,247,3,1,1,0
9.125,730,2,2,3,0
2.92,547,3,2,1,0
28.2,1012,5,4,2,0
18.52,338,4,2,4,0
2.4,1475,1,1,1,1
3.3,247,3,2,1,0
4.5,459,4,2,2,0
4.1,1674,2,1,1,1
4.02,1939,2,1,1,1
4.02,146,2,1,1,1
4.2,1410,2,1,1,1
4.65,394,3,2,2,0
7.2,266,2,1,1,0
3.25,104,2,1,1,1
3.1,231,2,1,1,1
5.19,596,3,2,2,0
2.5,217,2,1,1,1
5.663,111,3,1,2,0
6.35,545,5,2,2,0
3.25,390,3,2,2,0
4.46,158,3,1,1,0
5.5915,685,2,1,1,1
3.2,2691,2,2,1,1
5,544,4,2,2,0
3.475,276,3,2,2,0
2.7,222,3,2,2,1
5.45,801,4,2,2,0
15.7,517,5,2,1,0
5.15,458,3,2,2,0
3.45,401,4,2,2,0
3.45,659,3,2,2,0
4.3,655,4,2,2,0
15.6,702,4,3,2,0
3.5,675,2,1,1,1
2.55,1722,2,1,1,1
3.42,588,3,2,2,0
3.35,545,3,1,2,0
5.35,525,3,2,2,0
4.975,679,3,2,1,0
8.35,659,4,2,2,0
4.41,600,2,1,2,0
12.25,431,3,2,2,1
6.15,393,3,1,1,0
8.925,1093,3,2,2,1
3.42,500,3,2,4,0
9.5,1056,2,2,2,1
4,951,1,1,2,1
4.7,900,4,3,5,0
20.5,552,4,2,2,0
4.5,670,4,2,2,0
3.7,445,4,2,2,0
4.055,350,3,2,2,0
6.8,848,3,2,2,1
16.65,819,2,3,2,0
2.75,782,3,1,1,0
5.17,160,3,2,1,1
4.81018,808,2,1,1,1
2.4,252,2,1,1,0
2.85,735,3,2,1,0
3.2,1237,1,1,0,1
6.05,2127,2,2,1,1
9,482,4,2,1,0
12.05,465,4,2,2,0
11,284,2,1,2,0
5.38,304,3,1,1,1
5.2,600,4,2,2,0
4.15,800,4,2,2,0
4.825,578,3,2,2,1
5.85,1752,2,1,1,1
7.005,739,3,2,2,1
3.6,495,3,2,2,0
3.35,466,3,2,2,0
4.65,586,4,2,2,0
28.1,521,5,4,2,0
3.8,350,3,2,2,0
4.8,490,2,1,1,1
3.75,659,5,2,1,0
8.8,166,3,2,1,1
6.5,201,2,1,1,1
55,1459,3,4,2,0
10,464,3,2,2,0
2.4,241,3,1,1,1
3.67,648,4,2,2,0
3.05,200,2,1,1,1
3.25,696,3,1,4,0
7.3,144,3,2,1,1
6.98,608,3,2,2,0
3.99,400,4,2,2,0
3.56,456,3,2,4,0
17.55,540,4,2,2,0
3.5,195,3,1,1,0
3.65,573,3,2,2,0
3.85,356,3,2,1,0
6,379,3,1,2,0
3.125,568,3,2,2,0
3.12,525,3,1,1,0
3.625,448,4,2,2,0
3.35,428,3,2,2,0
7.61,597,3,1,2,0
3.6,370,3,2,2,0
3.75,399,3,2,2,0
3.725,839,3,1,2,0
3.749,350,4,2,2,0
4,479,4,2,2,0
3.9,538,4,2,2,0
6.9,651,3,1,2,0
2.65,918,3,1,1,0
3.5,544,3,2,2,0
12.82,244,2,1,1,0
3,426,4,2,2,0
8.45,556,3,1,1,0
3.5,512,3,2,2,0
4.2,447,3,2,2,0
6.5,639,3,1,3,0
6,2238,2,2,1,1
5.2,548,3,2,4,1
3.45,158,2,1,1,0
3.55,2458,1,1,1,1
5.215,573,2,1,4,0
4.075,2825,1,1,1,1
3.92,881,3,2,2,0
4.35,739,3,1,1,0
6.62,878,3,2,2,0
4.6,400,4,2,2,0
3.38,265,3,1,2,0
3.8,2211,3,1,2,1
4.17,577,3,1,1,0
4.7,112,2,1,1,0
4,148,3,1,1,1
4.55,2323,1,1,1,1
3.58,649,4,1,2,0
16.75,1207,3,3,2,1
3.8,734,1,1,1,1
39.85,722,5,4,4,0
7.3,107,4,3,1,1
3.3,144,3,1,1,1
4.3,627,4,2,2,0
3.9,399,4,2,2,0
2.9,217,2,1,2,0
2.125,131,2,1,1,1
4.2,515,4,2,2,0
13.75,895,5,4,2,0
9.15,325,3,2,1,0
3.95002,495,3,2,2,0
6,718,1,1,2,0
3.895,1653,1,1,1,1
2.92,279,2,1,2,0
4,162,3,2,1,1
6,1427,4,2,2,0
3.6,561,2,1,1,1
2.9,543,3,2,1,0
23,608,4,2,2,0
9.62,749,3,1,3,0
5.45,2804,2,1,1,1
6.86,132,2,1,1,1
2.91,219,3,2,1,0
3.65,630,4,2,2,0
3,745,3,2,2,0
3.05,500,3,2,2,0
3.6,350,4,2,2,0
9.38,728,2,2,1,1
4.9,960,3,2,2,0
3,215,3,1,1,1
2.045,570,3,1,1,0
3.65,746,3,2,1,1
3.4,581,3,1,1,0
3.8,693,4,1,2,0
9.15,735,3,2,3,0
11.2,595,4,2,2,0
3.1,120,2,1,1,0
2.55,588,3,1,2,0
3.75,356,3,2,4,0
5.58,1969,1,2,1,1
6.00001,557,3,1,1,0
2.44,950,2,1,1,1
4,448,4,2,2,0
11.88,712,4,2,2,0
2.2,580,3,1,1,0
7.85,230,3,2,1,0
4.68,446,3,2,1,0
8.8,2289,2,1,1,1
4.95,2896,2,1,1,1
4,319,3,2,2,0
4.35,1257,2,1,1,1
5.355,366,5,2,2,0
4.4,540,3,2,2,0
3.52,184,3,2,1,1
6.4,360,3,2,1,0
4.45,1282,1,1,1,1
5,897,2,1,0,1
10.8,349,3,3,2,0
3.45099,540,1,1,1,1
3.1,374,3,2,2,0
3.05,432,3,2,2,0
2.1,1052,1,1,1,1
3.95,400,3,2,2,0
9.95,507,3,1,2,0
4.15,2043,1,1,1,1
12.2,693,4,4,2,0
6.5,676,3,1,2,0
4.525,586,4,2,2,0
10.5,453,3,2,1,0
15,359,4,3,2,1
4.6,269,3,2,1,0
2.45,578,3,1,2,0
4.45,512,3,2,2,0
2.85,180,2,1,1,1
4.65,438,4,2,2,0
4.6,576,4,2,2,0
3.6,272,3,2,2,0
3.4,209,3,2,1,0
4.16,664,4,1,2,0
15.85,106,2,1,1,1
2.37,149,2,1,1,1
3.5,787,4,2,2,0
2.72,191,2,1,1,1
4.5,634,3,1,1,0
6.875,900,3,2,2,0
4.5,568,4,3,1,0
4.8,400,3,2,2,0
4.72,575,2,1,0,1
3.76,368,3,2,1,0
3.3,673,3,2,2,0
9,566,2,1,1,0
6.175,129,2,1,1,0
12.3,750,3,1,2,0
5.15,683,4,2,2,0
7.7,346,5,3,3,0
3.95,400,4,2,2,0
24.5,889,4,4,2,0
4.875,834,2,1,2,1
6,238,3,2,2,1
6.07,659,3,1,2,0
3.415,584,1,1,1,1
3.9,544,3,2,2,0
2.2,237,3,2,2,0
3.85,320,3,2,1,0
2.3,590,3,1,2,0
4.2,638,1,1,1,1
8.58,129,3,1,2,0
4.18,720,4,2,2,0
4.105,650,3,1,2,0
3.39,256,3,2,2,0
4,400,3,2,2,0
3.55,732,3,2,2,0
3.025,570,3,2,2,0
4.3,401,3,2,2,0
5.88,1960,2,1,1,1
4.4,2639,3,2,2,1
4,914,2,1,1,1
3.1,330,3,2,1,0
2.5,600,3,2,2,0
13.03,638,5,2,2,0
4.2,483,1,1,1,1
8.66,454,2,1,2,0
4.45,400,5,2,2,0
4.25,665,3,1,4,0
4.78,626,5,2,2,0
11.555,397,3,1,1,0
3.665,1232,2,1,1,1
4,341,3,1,1,0
11.85,120,2,2,1,0
12.5,694,4,2,2,0
4.6,490,4,2,2,0
16.1,806,4,1,2,0
2.55,580,3,2,2,0
6.61,345,3,2,1,0
2.9,588,3,1,2,0
6.855,317,2,1,1,0
3.835,530,3,2,1,0
3.825,450,4,2,2,0
4.5,565,2,1,2,0
6.7,522,5,2,2,0
11.77,430,3,2,1,0
4.25,860,4,2,1,0
2.6,193,3,1,1,1
8.1,85,2,1,1,0
2.7,299,3,1,2,0
25.79275,1890,3,2,2,1
3.885,619,4,2,2,0
5.55,216,3,2,2,1
4.5,197,3,2,2,1
4.7,605,3,2,2,0
3.2,400,3,2,2,0
5.55,2065,2,2,1,1
9.9,717,3,2,1,0
4.025,586,3,1,1,0
2.95,621,3,2,2,0
11,2055,3,2,2,1
10.6,578,3,2,2,0
4.39,609,3,2,3,0
2.80075,579,3,1,1,0
4.66,1052,1,1,2,1
9.5,472,2,1,2,0
3.3,684,2,1,1,1
5.10888,512,3,2,2,0
8.37,792,3,2,2,0
12.05,614,4,2,4,0
4.774,415,4,2,2,0
5.225,3003,2,2,1,1
3.22,693,3,1,2,0
16.9,664,3,2,2,0
5.825,811,4,2,2,0
3.6,300,3,1,1,0
5.55,1115,2,2,1,1
2.95,583,4,2,1,0
2.55,707,2,1,1,1
8.5,902,4,2,4,0
3.8,707,3,1,2,0
5,972,4,2,2,0
5.35,640,4,2,2,0
4.3,578,5,2,2,0
3.55,579,2,2,1,0
3.85,438,4,2,2,0
12.25,813,4,3,2,0
5.45,838,4,2,2,0
8.3,578,3,2,2,0
8.04,491,2,1,2,0
5.16,969,4,2,2,0
4.4,1282,1,1,1,1
2.95,604,3,2,2,0
6.55,896,3,1,2,0
2.85,1041,1,1,1,1
8.9,295,4,2,1,0
2.8,466,3,2,4,0
6.25,1600,5,4,4,0
2.50002,691,3,2,1,0
2.755,637,2,1,1,1
2.61,571,3,1,2,0
2.85,511,1,1,1,1
2.5,1237,3,1,1,1
20,584,2,2,2,1
4.1,1188,1,1,1,1
4.99,153,2,1,1,1
3.38,1345,2,1,1,1
3.95,1969,1,1,1,1
5.2,350,4,2,2,0
3.35,233,2,1,2,0
7,1779,2,1,1,1
15,866,4,3,2,0
5.35,655,3,1,1,1
31,818,4,3,3,1
4.705,1224,2,1,0,1
10.5,586,4,2,2,0
5,754,4,2,2,0
7.35,316,2,1,1,0
31.25,1070,5,3,4,0
3.615,227,3,1,2,0
11.5,553,5,1,1,1
3.25,120,2,1,2,1
3.745,575,2,1,0,1
4.325,510,3,2,2,0
4.0025,350,3,2,2,0
3,585,2,1,4,0
5.2,248,2,1,1,0
2.01,672,1,1,1,1
5.4325,2825,2,2,1,1
4.255,506,4,2,2,0
6.55,962,3,1,1,0
5.5,619,4,2,2,0
17.5,654,4,3,3,0
2.35,723,4,2,2,0
4.25,309,3,1,1,1
4.9,448,4,2,2,0
2.93,504,2,1,1,0
3.6,1237,2,1,0,1
5.4,488,5,3,2,0
2.95,169,2,1,2,0
7.5,210,3,2,2,1
5.99,2825,3,2,2,1
5,528,2,2,1,1
7.1,116,3,1,1,1
6.71,302,3,1,2,0
4.25,646,4,1,1,0
4.91,873,2,2,1,1
5.1,645,5,3,2,0
4.21,200,2,1,2,1
5.1,512,4,2,2,0
6.2,998,2,2,1,0
3.125,400,3,1,1,0
9.2,648,3,2,2,0
5.09,819,5,2,1,0
7.8,176,2,1,1,1
4.17,2825,1,1,1,1
9.07,643,4,1,2,0
6.5,749,4,2,2,0
6,163,2,1,1,1
2.45,581,2,1,1,0
4.51195,463,2,1,1,1
4.65,703,4,2,2,0
3.425,736,3,2,2,0
3.37,1915,1,1,0,1
3.25,321,2,2,2,1
8.505,751,4,2,1,0
4.0995,164,2,1,1,1
3.16,460,1,1,1,1
4.6,432,3,2,2,0
3.9,1922,1,1,1,1
5.75,653,3,1,1,0
4.15,736,3,2,2,0
4.3,105,2,1,1,1
4.22,472,3,2,2,0
20.76,630,4,3,2,0
3.6,448,4,2,2,0
7.195,140,3,1,1,0
2.48,739,3,2,1,0
2.725,357,3,2,2,0
3.225,712,3,2,2,0
2.825,728,3,1,2,0
7.5,372,2,1,1,1
6.6,392,3,1,1,0
4.11,475,4,2,2,0
4.4,698,3,1,1,0
6.325,1112,2,2,2,1
3.69,350,3,2,2,0
6.38,639,4,1,2,0
3.5,262,3,2,2,0
4.71,2311,2,1,1,1
3.4,355,3,1,1,0
5.48,617,1,2,1,1
4.45,712,3,2,2,0
3.45,697,3,1,1,0
9.55,431,3,2,2,0
19.15,572,4,3,3,0
16,446,2,2,2,0
3.28,619,3,1,2,0
6.275,734,2,1,1,1
4.8,293,2,1,1,1
3.095,2458,1,1,1,1
3.295,187,3,2,1,0
4.75,1840,2,1,1,1
13,566,4,2,2,0
3.7,361,3,2,2,0
4.22,656,3,2,2,0
7.4,652,4,1,1,0
38,2832,4,2,3,0
5.85,637,3,2,2,0
2.15,192,2,1,1,1
3.57,448,3,2,3,0
3.999,343,3,2,2,0
8.5,220,3,2,2,1
3.45,191,3,2,2,0
4.8,508,4,2,2,0
22,653,4,3,2,0
7.28,753,3,1,1,0
3.849,350,4,2,2,0
5.5,791,3,2,2,0
6,645,2,1,1,1
10.55,489,4,3,2,0
3.4,206,3,2,1,1
3.15,404,3,1,2,0
4,666,3,1,1,0
3.2,336,3,2,1,0
3.425,185,3,2,1,0
5.05,259,4,1,2,1
2.03,530,3,1,2,0
4.85,1788,2,1,1,1
3.54,349,4,2,1,0
3.7,1003,1,1,1,1
3.05,703,3,2,2,0
3.725,313,3,2,1,0
3.27,707,2,1,2,0
6.05,1178,5,3,4,0
8.1,534,3,2,1,0
8.5,512,3,1,5,0
3.55,507,4,2,2,0
17.6,352,3,1,2,0
3.6,444,3,2,2,0
16.4,809,3,1,2,0
3.25,570,4,2,2,0
3.59,540,3,1,2,0
4.66,680,4,2,2,0
2.9,227,2,1,1,1
4.4,234,3,2,2,1
3.6,595,3,1,2,0
4.9,2321,2,2,1,1
10.5,1022,4,3,2,0
10.7,619,3,3,2,0
3.3,110,3,3,1,1
2.96,356,3,2,1,0
3.76,1620,2,1,1,1
6.4,627,2,2,2,0
4.65,490,2,2,1,0
3.25,399,3,2,2,0
8,581,3,1,1,0
9.3,511,4,2,2,0
3.86,460,4,2,2,0
13.5,804,3,1,3,0
4.475,1218,1,1,0,1
5.165,536,3,2,1,0
5.88,1306,3,2,2,1
3.95,420,4,2,2,0
21,836,5,3,2,0
3.52,861,3,1,6,0
5.61,262,3,2,2,1
4.25,636,5,2,2,0
4.47,864,2,1,1,1
2.8,530,3,2,1,0
5.95,2000,4,2,6,0
3.5,616,4,2,2,0
7.17,139,3,1,1,0
2.79,80,1,1,1,0
3.65,465,2,1,1,0
3.69,222,3,2,2,0
4.3,432,3,2,2,0
4.5,978,2,1,1,1
3.99,1188,1,1,1,1
12.65,248,3,2,1,1
4.015,656,3,1,2,0
3.4,680,2,1,1,1
4.45,618,4,2,2,0
3.8,2323,1,1,1,1
3.48,687,3,1,2,0
9.3,306,3,1,1,0
3.10001,612,3,1,1,0
4.9,139,2,1,1,1
3.65,352,3,2,2,0
4.526,583,4,2,1,0
9.93,674,3,2,3,0
3.07,920,3,1,2,0
9.2,775,3,2,3,0
7.85,774,4,2,2,0
18.95,861,5,2,3,0
6.4,104,2,1,1,1
4.2,2340,2,1,1,1
2.875,535,3,1,1,0
5.97,165,2,1,1,0
5.7,640,4,2,2,0
10.9,495,2,1,2,0
4.2,1498,2,2,1,1
9.5,2345,3,2,2,1
5.15,568,5,2,2,0
3.225,300,3,1,2,0
6.315,2607,1,1,1,1
3,120,2,1,1,1
3.25,673,3,2,2,0
3.1,360,3,2,1,1
2.745,550,3,1,4,0
5.5,2076,2,1,2,1
19.6,86,3,3,2,0
3.25,181,2,1,1,1
6.5,124,2,1,2,1
3.1,222,3,2,2,0
2.85,331,3,1,1,1
4.4,400,4,2,2,0
6.62,850,4,2,3,0
12.7,149,2,1,1,1
8.85,753,3,1,3,0
4.2,364,2,1,0,1
6.55,664,3,1,2,0
4.7,593,2,1,2,0
6.75,553,2,1,2,0
6.78,870,3,1,2,0
4.7,2127,2,1,1,1
7,807,3,1,2,0
3.2,139,3,1,1,1
3.14,2038,2,1,1,0
6.01,721,4,2,2,0
4,1001,3,2,2,0
4.75,1137,2,2,1,1
5.45,1155,2,1,1,1
2.925,544,3,1,1,0
4.34,400,1,2,2,0
19,744,3,1,2,0
3.866,163,2,2,1,1
3.0235,1009,2,1,1,1
4.16,638,3,1,2,0
15.55,353,2,2,2,0
4.8,643,3,1,3,0
5.87,2238,2,2,1,1
3.765,703,3,2,2,0
3,826,1,1,1,1
4.3,702,4,2,2,0
5,437,3,2,2,0
8,2323,2,2,1,1
6.85,731,3,1,1,0
5.23,1104,2,1,2,1
3.1,650,3,2,3,0
3.2,2080,1,1,1,1
3.75,288,3,3,2,1
4.2,490,4,2,2,0
3.8,355,3,1,1,0
50,2951,5,4,4,0
17.1,809,3,2,2,0
3.65,447,4,2,2,0
3.28,785,3,2,2,0
6.03,650,3,1,2,0
3.65,592,3,2,2,0
3.5,779,3,1,2,0
7.25,948,3,3,2,0
5.33,375,3,2,2,0
3.625,500,3,2,2,0
15.9,276,3,2,2,1
4.86,598,3,1,2,0
5.1,801,3,1,2,0
14,604,3,2,2,0
4.22,253,2,1,1,1
15,508,4,2,3,0
7.865,635,3,2,2,0
7.25,249,3,2,2,1
3.65,511,1,1,1,1
5.01,544,4,2,2,0
6.64,2056,3,1,1,1
2.65,997,1,1,1,1
3.413,560,3,2,2,0
2.82,198,3,1,1,1
3.25,133,2,1,1,1
6.8,2505,2,2,2,1
2.8,489,4,2,2,0
5.09,182,2,1,1,1
8.2,2355,3,2,2,1
3.05,731,3,1,4,0
3,534,3,1,1,0
11.6,522,3,2,1,0
3.45,263,3,2,1,1
6.3,2024,2,1,1,1
3.299,128,2,1,1,0
5.78,276,3,2,2,0
3.03,134,2,1,1,1
3.2,650,3,2,2,0
2.5,850,3,1,1,0
3.925,556,4,2,2,0
3.24,548,3,2,2,0
3.4,527,3,1,2,0
13.4,318,4,1,1,0
3.55,935,3,1,2,0
4,607,2,1,3,0
8.6,405,2,2,1,0
7.55,704,4,2,2,0
4.1,1111,1,1,1,0
8.65,500,3,2,2,0
13.05,355,3,2,2,1
12.2,391,3,2,2,1
2.4,587,2,1,1,1
4.83,571,4,2,2,0
10.95,302,4,3,2,0
9,356,4,3,1,0
4.25,1209,2,1,8,1
5.3,709,4,2,3,0
7.31,387,1,1,1,0
4.03,611,4,2,1,0
6.58,864,4,2,2,0
3.4,856,1,1,1,1
5.8,94,3,1,1,1
5.2,1747,2,3,3,1
5,543,3,1,1,1
12.21,699,4,2,3,0
9.91,344,3,1,3,0
2.22,370,2,2,2,1
5.95,1282,2,2,2,1
2.85,962,1,1,0,1
3.55,2560,2,1,1,1
4.43,596,4,1,2,0
8,2323,2,1,1,1
2.18,301,2,1,1,1
3.44,2607,1,1,1,0
4.05,640,3,1,6,0
11.2,186,3,2,1,0
3.92,561,3,2,2,0
15.75,545,5,3,2,0
20.05,405,3,2,2,0
12.9,2127,3,2,2,1
3.75,1461,2,1,1,1
4.2,76,3,1,2,0
5.16,626,4,2,2,0
5.25,396,4,2,2,0
3.95,626,4,2,2,0
4,494,3,1,2,0
3.7,148,2,1,1,1
7,723,4,2,2,0
2.89,2038,2,1,1,1
4.2,213,2,1,1,1
7,826,4,2,3,0
5.8,700,5,2,3,0
4.45,557,4,2,2,0
5.5,713,3,1,2,0
3.9,349,4,2,2,0
4.1,320,3,2,1,0
3.2,1860,2,1,1,1
3.87,633,3,2,2,0
7.275,612,3,1,1,0
3.06,478,3,2,2,0
3.42,575,3,1,2,0
2.4,82,2,1,1,1
4.9,400,3,2,2,0
8.25,543,3,1,2,0
2.94,800,3,2,1,0
9.66,675,4,2,2,0
6.7,666,4,2,2,0
7.42,91,4,1,1,0
2.85,585,3,1,2,0
39.5,690,3,2,2,0
3.39,400,3,2,1,0
4.175,350,4,2,2,0
9.25,1422,3,2,2,1
5.4,2607,2,2,2,1
20.75,768,4,2,2,0
3.6,591,3,2,2,0
4.74,613,3,1,3,0
5.8,830,4,2,1,0
6.62,765,3,2,2,0
2.05,832,2,1,1,1
4.48,2238,1,1,1,0
5.6,250,3,2,2,1
7.7,193,3,1,1,0
6.15,307,3,1,1,0
3.25,1027,1,1,1,1
2.8,175,2,1,1,1
7.65,238,3,2,2,1
3.8,804,3,2,4,0
8.31,534,2,2,2,0
3.8,540,3,2,1,0
2.89,800,3,2,2,0
4.41,507,3,2,2,0
7.8,1021,3,2,2,1
3.75,526,3,1,1,0
10,951,3,2,2,0
5.7,1727,2,2,1,1
20.19,359,3,1,2,0
3.65,546,3,1,1,0
7.8,320,3,1,2,0
4.7,1217,1,1,1,0
3.355,1505,2,1,1,1
3.23,1397,2,2,1,1
3.3,653,1,1,1,1
2.25,189,2,1,1,1
3.6,149,2,1,1,1
4.87,484,2,1,1,1
3.0575,301,3,2,2,0
4.24,540,3,1,1,0
4.7,234,2,1,1,1
5.2,597,3,1,1,0
5.925,581,2,1,2,0
4.58,182,2,1,1,1
11.5,497,3,1,2,0
2.325,650,2,1,1,1
7.5,1779,2,2,1,1
4.7,194,2,2,2,1
4.5,2274,1,1,1,1
8.45,1046,2,2,2,0
2.95,1658,2,1,1,0
3.14,543,3,1,2,0
2.31,2241,3,1,1,1
3.66,565,3,1,2,0
3.3,250,3,2,1,0
8.2,2325,2,2,2,1
3.66,207,2,1,1,1
5.05,1226,2,1,1,1
5.775,2835,2,2,1,1
3.59,431,2,1,1,1
3.805,575,1,1,0,1
3.8,2673,1,1,2,1
2.465,173,2,1,1,1
4.375,578,3,2,1,0
6.45,604,4,2,2,0
17.5,448,4,2,2,0
16.5,562,3,2,3,0
9.85,679,4,2,2,0
4.1,542,3,1,1,0
3.6,399,3,2,2,0
6.45,317,3,1,1,1
45.7,916,4,3,2,0
7.35,334,3,1,1,0
3.45,633,1,1,1,1
5.2,933,3,1,2,0
11.8,736,3,1,2,0
3.05,576,3,1,1,0
11.75,722,3,1,2,0
4.8,650,4,2,2,0
3.6,217,3,2,1,0
4.8,1086,2,1,2,1
3.4,574,3,2,2,0
16.1,142,3,2,2,0
8.31,608,3,2,2,0
2.45,217,3,1,2,1
6.95,214,2,2,1,0
4.77,512,3,2,2,0
7,1769,2,1,1,1
3.7,313,3,2,1,0
7.55,2112,3,2,2,1
7.9,529,2,1,0,0
6.22,470,3,1,2,0
5.9,1748,3,3,3,1
17.05,919,4,1,1,0
5.4,179,2,1,1,1
14.75,1629,3,2,1,1
9.95,926,4,3,2,0
7.56,254,3,2,2,1
6.275,728,2,1,1,1
4.525,645,3,2,2,0
6.3,326,3,1,2,1
2.1,270,2,1,1,1
13.27,527,5,2,2,0
5.31,550,2,1,1,1
12.25,812,3,2,2,0
4.8,1080,3,2,2,0
3.47,434,3,2,2,0
5.5,907,4,2,2,0
8.5,1330,3,2,6,0
2.255,351,3,1,1,0
4.11,596,4,2,2,0
2.6,281,2,2,1,1
6.34,1136,2,2,0,1
10.115,381,3,2,2,1
4.55,3388,2,1,1,1
5,1969,2,1,1,1
20.06,653,1,1,2,0
5.35,1224,2,2,1,1
7.48,1158,1,1,1,1
9.3,712,4,2,2,0
11.25,336,1,1,1,0
2.65,594,3,1,2,0
2.65,251,3,1,1,1
13.375,542,3,3,2,0
3.05,532,3,2,1,0
6.943,933,1,1,1,1
3.15,148,3,2,2,0
4.8,981,2,1,1,1
6.2,2321,2,2,1,1
4.55,450,4,2,2,0
4.41,2896,1,1,1,1
4.2,181,2,1,1,1
3.08,497,2,1,1,0
4.8,675,3,2,1,0
3.5,490,3,2,2,0
3.415,293,3,2,1,0
3.05,439,3,2,2,0
4.2,439,4,2,2,0
3.3,667,4,2,2,0
11.8,549,4,1,2,0
5.5,368,3,2,1,0
3.2,120,3,2,1,0
5.87,780,4,2,3,0
3.1,371,3,2,1,1
5.67,65,2,1,1,0
2.705,1583,2,1,1,1
4.525,560,3,3,3,0
13.46,589,4,2,2,0
4.907,675,4,2,2,0
7.9,793,3,2,2,1
4.83,2114,2,2,1,1
2.15,1027,1,1,1,1
6.12,564,3,1,2,0
4.25,560,3,1,1,0
4.52,447,4,2,2,0
5.8,575,5,2,2,0
2.275,703,2,1,1,1
27.75,1301,4,2,3,0
3.35,197,3,2,2,1
9,697,4,2,4,0
4.65,1570,2,1,1,1
7.85,470,2,1,2,0
2.45,79,2,1,1,1
3.7,910,2,1,1,1
3.5,577,1,1,1,1
3.52,660,3,2,2,0
3.42,703,4,2,3,0
16.5,565,4,2,2,0
9.25,585,4,2,2,0
2.575,3437,2,1,1,1
3.95,336,4,2,1,0
13.16,709,4,2,2,0
2.8,651,3,1,1,0
2.8775,534,3,1,2,0
3.9,238,4,1,2,1
8.72,620,3,1,1,0
3.9091,212,3,2,2,0
20,406,3,2,7,0
3.85,633,3,1,1,0
3.95,165,3,2,2,1
5.7,580,2,1,2,0
6.2,1731,2,1,1,1
4.2,400,4,2,2,0
3.8,400,3,2,1,0
13.65,570,2,2,2,0
4.445,672,4,2,2,0
16.05,512,4,2,2,0
7.1,503,4,2,2,0
4.9,706,3,2,1,0
3.6,1011,2,2,1,0
3.45,546,3,2,2,0
12.12,154,2,1,1,1
4.9,720,4,2,2,0
3.2,299,3,1,1,0
12.65,805,3,1,1,0
4.425,543,4,2,2,0
3.15,357,3,2,1,0
3.5,914,2,1,1,1
12,920,3,2,2,0
3.5,351,3,1,1,0
4.825,729,3,1,3,0
7.625,697,3,1,1,0
5.9,593,3,1,2,0
2.7,580,3,2,2,0
4.35,400,3,2,2,0
4.8,405,3,2,2,0
3.399,62,2,1,1,1
4.15,448,3,2,2,0
3,568,3,1,2,0
4.4,559,3,1,4,0
6.02,2075,2,1,1,0
6.35,2505,2,2,1,1
3.85,542,2,1,1,0
5.3,465,2,1,2,0
3.3,619,3,1,2,0
21.5,3042,3,2,2,0
2.95,517,3,2,2,0
2.95,684,3,1,2,0
2.4,372,3,1,2,1
2.2,488,1,1,1,1
4.4,547,4,2,2,0
5.45,488,3,1,1,0
4.92,2038,2,1,1,1
3.7,499,4,2,2,0
3.4,962,1,1,0,1
3.2,666,3,2,3,0
7.5,547,5,2,3,0
7.25,164,3,1,1,1
17.9,671,3,3,2,0
6.65,1633,2,2,1,0
2.5,944,1,1,0,1
4.575,312,3,2,1,0
2.128,2778,2,1,1,1
3.1,212,2,2,1,1
3.25,392,3,2,2,0
13.9,360,3,2,2,0
4.1,578,4,2,2,0
3.1,760,3,1,2,0
7.25,3447,2,2,2,1
3.3,696,3,2,2,0
3.3056,785,3,2,2,0
3.6,226,4,2,2,1
3.7,309,2,1,1,1
4.422,419,3,2,2,0
6.7,238,3,2,2,0
2.5,1168,1,1,1,1
3.8,549,3,2,2,0
14.15,612,4,3,4,0
2.75,1055,2,1,1,1
6.08,539,4,2,1,0
3.5,497,3,2,2,0
2.365,1642,1,1,1,1
2.885,187,1,1,1,1
5.1,1847,2,1,1,1
4.1,537,3,1,1,0
9.65,542,4,1,2,0
4.9,400,5,4,2,0
2.6,77,1,1,1,1
7.2,345,3,1,1,0
7,524,2,2,2,0
3.59,788,2,1,1,1
7.2,991,5,3,3,0
3.5,804,3,1,1,1
7.56,616,4,2,2,0
3.83,481,3,2,2,0
4.1,78,3,2,2,1
3.98002,490,4,2,2,0
6.76,109,2,1,1,1
7.7,596,3,1,2,0
4.15,3372,3,1,2,1
3.5,656,4,2,2,0
7.19,1947,2,2,1,0
11.3,327,4,1,1,0
4.9,636,3,2,1,0
8.01,479,4,1,1,0
4.8,792,3,1,1,0
43.75,832,4,2,2,0
5.31,669,3,1,5,0
5.39,1280,2,2,1,1
4,535,5,3,2,0
3,507,3,2,2,0
6.65,613,4,2,2,0
3.6,146,2,1,1,1
7.72,536,2,1,1,0
4.75,320,2,2,1,0
3.48,558,3,2,1,0
